DATAFLOW,LAST UPDATE,freq,lvlcros,geo,unit,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,IT,NR,2022,685,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2010,154,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2011,154,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2012,158,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2013,175,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2014,173,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2015,156,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2016,158,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2017,158,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2018,158,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2019,158,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2020,158,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2021,158,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LT,NR,2022,204,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2010,32,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2011,32,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2012,31,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2013,31,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2014,26,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2015,25,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2016,24,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2017,21,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2018,19,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2019,14,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2020,13,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2021,13,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LU,NR,2022,11,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2010,155,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2011,150,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2012,143,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2013,146,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2014,169,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2015,170,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2016,170,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2017,173,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2018,148,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2019,148,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2020,145,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2021,145,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,LV,NR,2022,143,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2010,622,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2011,628,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2012,653,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2013,602,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2014,520,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2015,522,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2016,497,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2017,607,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2018,714,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2019,714,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2020,674,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2021,588,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NL,NR,2022,570,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2010,3146,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2011,3146,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2012,3146,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2013,3125,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2014,3061,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2015,3107,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2016,3042,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2017,3014,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2018,2964,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2019,2938,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2020,2937,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2021,2879,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,NO,NR,2022,2878,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2010,8738,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2011,9109,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2012,8948,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2013,8589,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2014,8391,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2015,8079,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2016,7768,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2017,7441,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2018,7372,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2019,7170,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2020,6799,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2021,6365,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PL,NR,2022,6151,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2010,643,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2011,592,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2012,442,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2013,434,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2014,398,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2015,394,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2016,392,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2017,390,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2018,382,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2019,377,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2020,375,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2021,347,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,PT,NR,2022,343,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2010,3537,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2011,3475,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2012,3475,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2013,3475,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2014,3515,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2015,3515,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2016,3493,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2017,3460,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2018,3459,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2019,3459,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2020,3449,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2021,3434,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,RO,NR,2022,3416,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2010,8036,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2011,5486,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2012,5334,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2013,5029,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2014,4812,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2015,3579,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2016,3579,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2017,3784,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2018,3770,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2019,3842,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2020,3833,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2021,3801,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SE,NR,2022,3607,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2007,610,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2008,599,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2009,573,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2010,549,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2011,505,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2012,503,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2013,492,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2014,451,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2015,437,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2016,434,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2017,426,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2018,421,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2019,408,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2020,375,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2021,349,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SI,NR,2022,347,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2010,1138,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2011,1080,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2012,1072,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2013,1061,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2014,1052,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2015,1041,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2016,1036,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2017,1032,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2018,1014,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2019,1007,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2020,1003,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2021,1001,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,PASV,SK,NR,2022,1000,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2006,6977,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2007,6776,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2008,6713,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2010,5142,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2011,5026,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2012,4680,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2013,4581,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2014,4509,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2015,4419,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2016,4086,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2017,4103,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2018,4192,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2019,4109,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2020,3909,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2021,3675,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2022,3393,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2007,2180,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2008,2110,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2009,1913,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2010,1902,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2011,1879,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2012,1857,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2013,1848,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2014,1818,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2015,1773,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2016,1751,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2017,1737,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2018,1713,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2019,1700,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2020,1662,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2021,1650,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2022,1630,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2010,815,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2011,788,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2012,783,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2013,785,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2014,774,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2015,766,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2016,761,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2017,757,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2018,757,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2019,757,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2020,758,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2021,757,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2022,752,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2009,1927,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2010,1853,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2011,1767,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2012,1697,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2013,1677,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2014,370,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2015,1576,
